Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene1,3.73807515385865e-14,4.628321661303868e-21,6.711719876420075e-93,1.1693821157534885e-42,6.330271832215682e-27,7.223495085400116e-62,2.723457743330875e-64,2.8792879296356965e-131,1.2447135812442022e-30,3.882506505933429e-67,5.39551340412331e-45,5.34012051420845e-143,1.9700887177481496e-24,8.345032654929293e-18,2.6510510593816623e-22,9.126482861474412e-61,1.0069279214399687e-112,1.0597892375415234e-21,2.4246116020568388e-32,1.8692489375754563e-50,1.3554197593862181e-22,7.2483743495105e-16,1.241246461878718e-27,3.0611330700290803e-16,3.019034917431079e-130,1.8180219666943077e-85,2.0485374250194653e-45,3.486664868471755e-31,3.2069447772380763e-18,3.792000543445379e-24,6.124659885495382e-10,1.0659412075090815e-10,9.999999999e-11,1.000002656551071e-10,1.0033959567234104e-10,9.999999999023152e-11,9.999999999024956e-11,9.999999999e-11,1.0125996137819144e-10,9.999999999012926e-11,1.0000006223866217e-10,9.999999999e-11,1.0061514760731856e-10,3.2862006288035876e-10,1.232871040221191e-10,9.999999999022732e-11,9.999999999e-11,1.0394240043181137e-10,1.0059534364911887e-10,1.0000000272196825e-10,1.0178943917431022e-10,9.81789181090143e-10,1.004733576454092e-10,2.2805021670173875e-10,9.999999999e-11,9.999999999e-11,1.0000001536870157e-10,1.0016911519160827e-10,2.8387037026570915e-10,1.009214163835395e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Odorscene2,1.4425226028576237e-15,0.28049316449063194,0.0031566878691535218,1.723995350105651e-60,7.502545827575533e-23,1.6951018911553953e-108,1.716490424371962e-15,1.4796184218538377e-23,1.270035419655072e-37,6.2531203071878325e-30,1.1159173392944438e-34,1.1557225098520237e-31,3.77883021760289e-46,1.0829448210476357e-11,5.566671797009832e-19,3.597820492743468e-51,6.1046386081060697e-33,2.7024244139306622e-61,2.217144564299577e-47,3.0682523755328507e-34,6.974052997278589e-79,3.404462218913622e-17,1.7259227941716143e-19,1.4559971475730565e-16,1.56072563812195e-15,3.88329265384888e-126,4.133313970424368e-07,2.8131259768380317e-16,1.2032396938788576e-31,1.9206382739101692e-38,3.627094837419199e-10,0.32921888927002596,0.01198058151386821,1.9999999996186365e-10,2.074638421420236e-10,1.9999999996e-10,1.4768260523327074e-09,2.0234177607666164e-10,2.000072283082793e-10,2.018407542086678e-10,2.0021397863585424e-10,2.0003170839844136e-10,2.0000000650013568e-10,7.96593809637714e-09,2.2493780196650468e-10,2.0000000007821658e-10,2.0015343658048143e-10,1.999999999735848e-10,2.0000000129174575e-10,2.0000160439158084e-10,1.9999999996e-10,2.898464364640954e-10,2.8418945839540527e-10,3.1241619031346545e-10,1.0001819288470755e-09,1.9999999996e-10,2.1328689249455636e-05,3.855266735049723e-10,2.0008993234482106e-10,2.000031716390973e-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Odorscene3,8.83627395699261e-07,4.676833288782115e-14,3.23129425295909e-22,2.1285861026422383e-24,2.6044591683205196e-29,6.916855851401957e-18,4.030300982384793e-16,3.991384586181918e-19,0.00011729001198125934,4.582553719227745e-84,8.803946776496176e-23,1.949523089554226e-24,1.7531454176818535e-23,2.4960156467920018e-09,1.3725322555218177e-17,2.0226405511149847e-58,2.1196817814883508e-21,1.875096581829895e-21,2.311895193247698e-05,2.976642748895195e-23,1.1139118888595555e-114,6.948701573416521e-22,2.1176141122574846e-35,1.6743289026094846e-15,4.774562862603985e-09,7.424789485946145e-41,1.716449859574714e-10,6.260490167800551e-24,1.827305668043201e-16,2.320393340761199e-21,1.3747609184116775e-05,2.732267966653194e-09,3.3827994002030856e-10,3.109727003022255e-10,3.000496426377167e-10,4.416603571764252e-10,8.879308351851827e-10,4.4581028203407894e-10,0.0007052993156882012,2.9999999991e-10,3.0643005467254425e-10,3.0283785661784525e-10,3.231566262188375e-10,8.588806128836449e-07,4.803240213077913e-10,2.9999999991085903e-10,3.800359286492843e-10,3.071757531231812e-10,0.0002483200135765129,3.18046358474279e-10,2.9999999991e-10,3.093279691290828e-10,3.0024418265412144e-10,5.98407377674731e-10,4.771134757375031e-07,3.00005900255139e-10,3.488428925382569e-08,3.317083914839003e-10,8.480251225146706e-10,3.047947954462973e-10,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Odorscene4,6.996370473867634e-23,2.916786538485558e-13,1.0700057505015794e-31,2.0876220454446187e-13,1.191750712110258e-25,5.438068759820642e-18,2.108362250102588e-35,4.0197003483238933e-29,3.2303989836470526e-62,1.6756529956658782e-14,2.139144532252949e-24,5.739098825848792e-18,8.26620479284774e-30,2.3363925309723686e-21,2.8273035955975307e-20,1.0283161171008654e-14,6.739359801840875e-10,1.8026590322738698e-17,3.823373972709659e-80,6.809013923046198e-24,3.7618193286921745e-15,1.140716889382165e-28,5.5374904141171186e-17,2.4823406041742267e-25,2.8599525969688856e-25,8.133311876309973e-17,9.794130912310493e-29,0.013464118657071903,3.875303125754606e-21,2.512152337915985e-16,4.210762035148117e-10,2.8117228362115832e-09,4.001981112358311e-10,4.002283723928907e-09,4.039811683881567e-10,4.4408504226143796e-10,4.001567313928576e-10,4.0078243921028865e-10,3.999999998520601e-10,1.8446707391026765e-09,4.175231678443513e-10,4.794285017470305e-10,4.0211938886848054e-10,4.10611448630106e-10,4.3419031016581876e-10,2.460050987395773e-09,4.0166071116961194e-07,4.6216330644900586e-10,3.9999999984e-10,4.0442080821789957e-10,1.5602210565378736e-09,4.008824342637873e-10,6.28804060253206e-10,4.0194510297725446e-10,4.1435510235424215e-10,8.809460824350517e-10,4.017122287224348e-10,0.02610435358558247,4.232539548192485e-10,4.961792312591978e-10,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Odorscene5,1.3971094062292478e-05,2.2970668266660337e-05,6.7767234665431065e-34,1.4538729115839915e-20,3.644939363926817e-15,1.950820308677567e-25,1.853922535703298e-16,0.001695897189264786,0.0017964035980995259,7.376836827559436e-09,5.178428191667327e-22,8.316432615547531e-16,6.082029038351715e-09,6.4491106068605046e-27,4.32986297876697e-21,3.258065503117497e-17,1.3089594152297711e-17,5.237852296600998e-13,1.2241863009441825e-13,1.8682606531258876e-21,1.2200336402745586e-11,1.671284558547251e-07,1.928400882297124e-23,2.409355396219604e-22,5.519700147585807e-16,1.4388773497700635e-16,6.741480805176505e-14,1.2234494513676587e-27,8.801884476795435e-19,4.455899604877154e-09,0.00021847199608007625,0.00026200187430744213,5.000019346211494e-10,5.650984534673498e-10,1.3076298251635457e-09,5.0207272991964e-10,6.013232666083078e-10,0.007580756457371823,0.007739032006181156,4.250981010689508e-07,5.339093556160477e-10,7.046393369801531e-10,3.6056655051110813e-07,5.002371436296795e-10,5.291714509343577e-10,6.122657514483057e-10,5.658048150421508e-10,2.0773340097177405e-09,5.979895678610789e-09,5.036443698018189e-10,4.258147776473658e-08,1.0141539459327286e-05,5.078984574446994e-10,5.030848722524378e-10,1.0106252291246435e-09,5.918126808861248e-10,1.647177440415463e-09,5.05007823713177e-10,5.416752282210097e-10,3.550613404518303e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Odorscene6,1.100853664525008e-21,1.2289450872312064e-05,6.816132598591101e-21,2.2239638154309302e-13,0.024817153013247994,8.207466500434703e-24,9.776112341028614e-14,3.847849226672997e-09,1.5949807545298907e-09,5.7774520961699496e-18,4.3800508049439285e-37,3.4012702147015554e-19,1.264567602119471e-09,0.0055159757760319915,1.577512187666139e-05,9.229907809414884e-13,0.0007513963001050878,7.183015310361617e-14,0.02217342865821223,0.008817913219889988,8.796608487016334e-11,4.134779797279653e-27,3.2386336939869938e-15,0.026904788591712175,5.167741343558775e-05,5.629447777338194e-16,2.3313339310389297e-14,3.296462104164981e-14,1.2842000077668923e-12,1.9747342667984495e-15,7.549745916600557e-10,9.282782297570571e-05,7.165440326194036e-10,2.921398125342912e-09,0.05611016535751394,7.066137437939185e-10,3.3447465136869793e-09,2.6079110944660023e-07,6.75608615455365e-07,7.81736648515189e-10,7.000495209090149e-10,8.408099692912989e-10,3.471207482438632e-07,0.018102593988229332,0.00011049561528874453,3.2771106403648917e-09,0.00270068430638145,1.7295561007714888e-09,0.03930412559803492,0.025443310586959176,3.091028100271675e-08,7.047634864299886e-10,1.3819130742717746e-09,0.05899207401203871,0.0005334868077933601,1.1019510005178639e-09,1.1540173869507367e-09,3.928497464986421e-09,3.6691046208581407e-09,1.5645378390008293e-09,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
Odorscene7,1.9390440617842425e-09,1.7624850244615465e-13,0.06530400850816129,3.8311536505414593e-16,2.7080823347992966e-13,1.683908944028116e-09,5.858536100617943e-05,3.926330572593851e-08,3.5311227370502173e-16,6.233398785757158e-12,5.734892914496998e-11,6.86762280646586e-10,9.488471384817156e-09,2.2617160425152053e-14,3.805651083228814e-09,2.1158909572006635e-08,7.160443711552044e-06,6.348244922586542e-10,1.9798128480309374e-36,2.0822494685110423e-14,1.5567376871605713e-24,1.287122149208362e-11,7.852281649186822e-15,6.0693677498859725e-09,6.4757969742819125e-21,3.360418882630559e-10,2.9874572739422558e-05,7.303702553848839e-07,9.354279836622901e-06,9.886033788397817e-18,2.7081269140146704e-07,2.0804914377403505e-09,0.11323437629599906,1.8376829849603683e-09,3.803925100351456e-09,2.936203974471329e-07,0.00031342775814610055,2.2751966733679625e-06,1.355710367375295e-09,3.5468541164715206e-08,1.1332084060944608e-07,1.5482487761507095e-07,1.2579428378233608e-06,2.2631364456740863e-09,4.6566085519589207e-07,9.118297337550597e-07,5.891364035139003e-05,1.2425248405129761e-07,1.0000736198095808e-09,1.4829572623525747e-09,1.0139198814973977e-09,9.866700339046112e-09,1.679732731776953e-09,4.794405958447959e-07,1.0974881644720471e-09,6.9959129939697e-08,0.00036343278115838777,1.4154522372136658e-05,0.00010743303868069672,1.047066192586527e-09,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0
Odorscene8,0.0068805692695615185,0.0005390839605880836,0.005899125099306905,9.871223776253826e-11,0.13881168255635085,7.01397010445295e-18,6.793709009114397e-24,5.278042830034032e-19,5.380978727172777e-16,4.404419572084292e-14,5.191506670828954e-19,7.6761354701243e-12,7.589718851188459e-10,0.48147722709333746,9.840705492369168e-15,1.3371383512662465e-05,1.5843043548680963e-10,6.250195156482729e-13,0.013092953079822847,0.020675738934252244,2.6312349252403238e-08,6.332497751423512e-13,1.5391707039530325e-14,0.37920215063142315,7.798481493826931e-05,0.038683499661858425,3.103635696864748e-17,0.019079612998604584,0.00017391208370071308,7.25181978119129e-12,0.01605879532375685,0.0030372234916933856,0.020566239498273093,1.0197630930200696e-07,0.19428756322519466,1.6987812681776095e-09,1.5157690304577128e-09,1.5304608646730194e-09,1.9735931717311065e-09,2.435799379330382e-09,1.5516986654226532e-09,4.026938340172594e-08,1.2877568058327246e-07,0.4871467116384253,2.0586537744552706e-09,0.00015330684191207236,4.226412094937748e-08,3.4262176178012827e-09,0.03392879425265336,0.048610836936228585,1.3157038259489422e-06,3.747895985870279e-09,2.3208551207100237e-09,0.4507516991186344,0.000490795648639853,0.08193406308941714,1.6259931580966368e-09,0.03539871220158479,0.0007509976151567251,3.979636024688546e-08,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0
Odorscene9,1.038810972454119e-08,1.8670634092710985e-10,5.58650796257436e-09,4.051480980337811e-06,1.0350516193033504e-05,4.065551406374583e-06,5.140953340552501e-19,0.05920793681702848,0.258784791554172,1.4009049902704464e-05,1.618030420790869e-09,3.5807047674226625e-11,2.0499711116110378e-11,0.01635391229800198,0.0001431559791753913,0.037544641491205746,3.186289989977151e-08,2.4908167066738636e-14,2.3154394670748053e-08,1.4246520758311e-13,5.447856024561177e-18,2.4575831697512804e-12,1.8130911700907943e-18,9.895947796340366e-11,7.7871951221213e-14,1.7053832947714034e-08,3.9535614302708225e-13,0.41681340468627914,3.0797088006334476e-05,1.543481338344451e-12,2.0592931263619996e-06,1.3173413530503652e-07,7.622939225853479e-07,7.747361330226906e-05,7.871221645800273e-05,9.143343143311337e-05,2.186399223570283e-09,0.10765570454400673,0.31830921074904434,0.00022940891974715974,2.911238570631792e-07,2.6905800398938865e-08,2.517218112009885e-08,0.037230046876953464,0.0009123197867175528,0.07501596071261643,2.110075263203234e-06,2.4789522799403837e-09,8.298958788497165e-07,5.88017352538428e-09,2.283187844886057e-09,1.0022692586623285e-08,2.0955670718111963e-09,6.774552086525405e-08,5.572948934241332e-09,1.1586536039255842e-06,1.4228347111149748e-08,0.4413201700507457,0.00041021023481222825,5.22583213850778e-09,6.0,0.0,2.0,1.0,0.0,3.0,4.0,2.0,0.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0
Odorscene10,0.0008615172284097539,0.0012374984679906819,2.850965150813675e-13,3.289024012724731e-08,0.001001111759713876,6.222849692104064e-09,2.600918281375869e-09,4.9688910230141355e-09,2.8422266553229776e-07,2.1954314291007242e-06,1.7573275602398747e-11,0.4163651506891125,5.989621522541333e-07,5.608516796605631e-16,2.7753340790368544e-06,1.2389702362062681e-08,2.955112145464023e-06,1.2565344700907408e-07,0.04389631839308446,1.640554333016684e-05,3.476788799691341e-05,0.01267270630023468,0.002032369928581509,0.00020258558809680766,2.0086101223777085e-12,0.02536146391344307,0.3219963093946694,0.11406788510306161,2.9424145761848865e-06,2.980072786168798e-06,0.0029826168503689103,0.0055087432827969005,1.1143396426766602e-08,2.211880454414468e-06,0.004826361220399089,7.140545372601366e-07,8.36231820685284e-07,7.43368087521646e-07,7.190827491739128e-06,6.224576212960484e-05,5.5740142630436287e-08,0.4350641007788321,9.707458625037013e-06,2.686349859509434e-09,6.989291009705229e-05,1.872953996508772e-06,3.7845650794944425e-05,9.651307311215347e-06,0.08560921653368131,0.00012125367441898797,0.00028106608479360775,0.025126729635358055,0.007103663621783638,0.001304855056188971,2.2071557716023534e-08,0.05280685886890375,0.37213007365458817,0.17128365486402636,2.9399985563538493e-05,3.977560376488391e-05,2.0,1.0,2.0,1.0,1.0,5.0,6.0,4.0,1.0,2.0,5.0,1.0,7.0,1.0,3.0,6.0,4.0,1.0,4.0,11.0,3.0,0.0,1.0,0.0,5.0,2.0,3.0,2.0,4.0,3.0
Odorscene11,7.79594629364152e-07,0.00042574442262525964,8.23965433002615e-05,0.08158773895012962,8.302939622278668e-10,1.273984613156984e-09,7.017032698004142e-08,1.5043224586700855e-10,0.07749418409759452,4.655912868541722e-10,0.0005096498829799829,0.016617084398992208,3.5503272145785938e-06,1.9892317758030767e-06,5.01190855943734e-09,0.2692039543422277,2.4510917019108978e-05,6.071069474363647e-10,0.00022651980128337014,3.0283288042977662e-09,0.14734949076399534,1.0660014222650951e-10,6.686611574205191e-11,6.697716610569353e-07,0.016850843145852,0.3926648521076405,0.0011520364276587254,9.599199326223591e-06,2.706248258753398e-05,6.684339751282125e-09,2.325597246367255e-05,0.0017780063173403803,0.0005636198386747891,0.1323820396021776,3.351496980656504e-07,3.722188674448862e-07,3.165822141361851e-06,4.136906701948204e-08,0.13210076860418832,1.696330573968793e-07,0.0023077824402352115,0.03657351020580301,9.121742051220204e-05,2.1792735084561913e-05,4.467433828005497e-07,0.3198925869767131,0.0002169027192843434,3.860053284648835e-07,0.001452082407612943,4.807963697281223e-07,0.18913536777618534,1.3826675808710307e-07,1.051265230614859e-07,1.7928051637270653e-05,0.04078868543183404,0.42352202729662547,0.004913171084278957,0.00013094545370039785,0.00023504169125388488,3.991374255413991e-07,2.0,3.0,3.0,1.0,0.0,6.0,7.0,0.0,1.0,3.0,2.0,0.0,8.0,2.0,5.0,3.0,6.0,2.0,0.0,8.0,3.0,2.0,0.0,2.0,4.0,1.0,0.0,3.0,5.0,2.0
Odorscene12,4.40576071181845e-07,0.10950103167484844,0.004744172692511419,1.476109955934913e-06,7.750076430705267e-05,0.003027283172582929,2.6231716413539184e-11,1.1850002042161933e-07,0.20842866698014056,1.598569264347973e-07,0.0001520654193482589,3.7076102470472194e-14,1.3984603997408117e-06,0.002636950943507382,1.6651347368832643e-05,8.625468110697126e-06,0.10686311834470028,2.066072371847557e-06,0.00013841433213206657,2.4806776036520898e-05,0.22403187042762915,1.6918328183640758e-13,1.9149896057548615e-07,0.00025358992235117534,5.683307582039174e-09,4.142676250303552e-07,0.03522176759453127,0.4378937817274543,0.004747663639839735,0.3194865678308415,1.7533677169319184e-05,0.159763963329618,0.015200680163320903,5.469852740852817e-05,0.0005956707976054106,0.011012702163371985,9.18214877130975e-08,6.1475190247461644e-06,0.25683482795180945,7.748745351030166e-06,0.0008747268221183376,5.551591018713634e-09,3.0311642420195177e-05,0.009280723212899194,0.00015831977196956209,0.00010220120572939021,0.1739230569201986,2.7453679970193303e-05,0.0011007090396289755,0.0001821994025499653,0.2987796564769365,5.817268819186971e-09,1.2280366103009138e-05,0.0014664703815311542,1.4145533144639248e-06,2.0348652628647378e-05,0.05813310500782408,0.4556708076270262,0.01502715950257252,0.36914290722523896,5.0,0.0,1.0,5.0,0.0,6.0,7.0,4.0,0.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,9.0,2.0,4.0,9.0,1.0,1.0,1.0,4.0,6.0,4.0,4.0,7.0,4.0,7.0
Odorscene13,0.04391548015262949,0.5756157111034897,0.0011588873521793707,0.00011159032045859306,2.199337463852308e-08,0.10911431668614609,0.0005319072217059377,0.0006491122249086054,0.03168433169135029,5.140468950302685e-06,0.38383591669168554,0.12540033809979956,0.00042447365930705424,0.0765073302024691,0.15128907563962316,0.025962793008722247,0.022361846394176297,0.03342602509324131,0.19651141030440716,2.2050814023545985e-05,0.016348638417730217,2.6565444719897697e-07,0.011447890241298777,0.05922452867811129,6.965358941489277e-08,0.026171600281406325,0.06413532336923487,0.07115216219033631,1.409833318813319e-06,0.061420804843839494,0.06752075654457798,0.5942549220747886,0.003226227585311908,0.0005871966455896153,1.871591185371085e-07,0.13075224279390493,0.0014587624486289068,0.0015447163838939128,0.048870196056669084,5.1483243948124046e-05,0.39831665833940116,0.1645183127302677,0.0009955695029572743,0.09623206328783987,0.20232805079761515,0.03905376591997073,0.03570525780669219,0.044515612660682866,0.236450420572931,6.511640101236801e-05,0.03089865100590948,2.950436372156686e-06,0.02035720135774165,0.07491079440531516,6.849405102596247e-07,0.035831849895771255,0.10050427538198481,0.09197394039045671,3.23589416162149e-05,0.08001778334403377,3.0,0.0,1.0,3.0,1.0,10.0,13.0,4.0,0.0,3.0,5.0,2.0,9.0,4.0,7.0,10.0,6.0,3.0,4.0,14.0,2.0,2.0,3.0,2.0,10.0,3.0,4.0,5.0,7.0,5.0
Odorscene14,0.006937681337928343,0.0011141992078355788,0.12949206832371335,0.09302271299559825,0.06732655969113681,0.23043528976960442,0.020181398154029716,0.5070933817528331,0.04584700583238362,0.001651738349192979,0.3621498293657668,0.004458159702239103,0.23408760301117953,0.012879952616782528,0.056833551078400005,0.00032233569517822226,9.547583175825614e-07,0.01326710891584892,5.333467719452696e-06,0.01789307958909198,0.2661802553459507,0.003882063070378163,0.3512780676130602,0.5901537585854166,0.0007378499578123308,0.44960885327191596,0.06732766916271757,3.075890691377612e-06,0.17835962782573855,0.003695210276892457,0.013098981269927666,0.003163682827848346,0.15506770834984976,0.12102319385386368,0.09465061531705705,0.2697851158194924,0.03968189655905884,0.5351668396818605,0.0625320231707478,0.0030454684146901468,0.38318265742073654,0.00990743270928404,0.2854454995490754,0.021362667388407683,0.07165284127700536,0.0006541405805026067,7.365418983912913e-06,0.025211242947548798,2.2692747972079356e-05,0.03256700876221493,0.3021807312660401,0.006963128043915384,0.3798419673250866,0.6199864444217443,0.0024151324160818903,0.46056473126711694,0.09723032527438677,1.8649463007375215e-05,0.21537648306006626,0.006805791417958007,0.0,2.0,3.0,1.0,1.0,6.0,10.0,7.0,3.0,0.0,6.0,2.0,7.0,0.0,6.0,4.0,4.0,6.0,8.0,9.0,4.0,3.0,3.0,0.0,8.0,1.0,6.0,2.0,6.0,3.0
Odorscene15,0.009941438561815941,0.07682537286120868,0.011678198072454534,0.00029845813347230654,0.06402636752332026,0.3147137747637123,4.8292685478580646e-08,0.0017181389987977142,0.08105736862924896,2.1362026847405905e-06,0.3020167876529894,0.03977012557345341,0.5071825868500989,0.00015805760576914258,0.00023909312963065938,0.38168798235463586,0.22942197376904402,0.006739940593172291,0.061756331500010746,0.04200166597084804,8.013166460798787e-05,0.09481463583822511,0.4613781545638313,0.002236490222970618,0.1995821219086864,0.081810628301114,0.3523120504838307,0.11406411464256755,3.1305184621487334e-05,0.07486816113012945,0.014911518103000797,0.10322703349424223,0.020851869438257578,0.0007120130600997616,0.09098189204234144,0.3536355644877261,1.3519856053029739e-06,0.0036624718410459924,0.1007423189319061,1.9592708716980825e-05,0.32321276009973016,0.06382243181279672,0.5192396346136394,0.0003804229414036567,0.0005468263400648094,0.4278262799160211,0.2682853163536493,0.015518539576206027,0.08718288820638201,0.06345628016861528,0.0002390293870922487,0.12731844076987497,0.47602392262690857,0.0054130430769442975,0.2571289072801685,0.10638944831842725,0.3803992838098751,0.16470462771878241,0.00010340315173830742,0.1153978405378122,4.0,2.0,2.0,7.0,0.0,9.0,8.0,4.0,0.0,7.0,5.0,3.0,6.0,3.0,10.0,4.0,8.0,4.0,6.0,8.0,2.0,3.0,4.0,4.0,8.0,6.0,2.0,3.0,8.0,7.0
Odorscene16,0.12094583881507799,0.006303848154720426,0.3785556680008612,0.00836910201261629,0.1241390179299331,0.0005858089853373152,0.004103572138510314,0.01732510411087295,0.0001331206050532733,0.007485367937852328,0.002427212111549066,0.10219763573810621,0.022595852895617514,0.036983082719187904,0.002429512193564352,0.009376087600354147,0.3586476389956881,0.010077556092890749,6.0785446125880754e-06,0.005734332811216422,0.3457264287997088,0.15157634620449828,0.09150921364565304,0.2817447420162689,1.694132844765513e-06,0.11043801807061189,0.3124823222853898,0.45826958796877504,0.449575955374148,2.488779303997722e-07,0.15816544955704945,0.012917497264018215,0.3938111178665668,0.017101636793833475,0.16037391769734058,0.001170024181803821,0.00858155571538741,0.028221505503888494,0.00042398868233154265,0.014867667975260566,0.005425186734495185,0.1298099810506885,0.04195592385574172,0.05302495040042263,0.004759464049491352,0.016190932679067228,0.4134631589609795,0.019139414940352872,2.6341914196930096e-05,0.012397723656012789,0.4112533358746823,0.18321991843166305,0.1090200834710287,0.31440590777143734,8.312785109851927e-06,0.13668536436466172,0.3562814964446482,0.4739137516943963,0.47410347553134113,4.577435194231874e-06,8.0,3.0,5.0,4.0,2.0,10.0,14.0,6.0,3.0,6.0,9.0,1.0,11.0,4.0,8.0,7.0,9.0,6.0,6.0,14.0,6.0,3.0,3.0,6.0,9.0,6.0,3.0,6.0,7.0,7.0
Odorscene17,0.012970273085179188,0.011750600629349628,0.22491722831011965,0.5586216820838013,0.6331089478263844,0.03480685527303574,0.2703472481937876,0.08448044835693161,0.27631016432471484,0.4956860967657103,0.22237907264662082,0.00208605729203669,0.22741457098174594,0.002195380058993591,0.26942166175831206,0.4967391328154683,0.091234169445113,0.0038004567177091406,0.14145214584838642,0.09352056776967424,0.02570897915598192,3.24330041386566e-05,0.2068558447301903,0.01106046117790718,6.634489060794113e-08,0.03070522266078666,0.016206152844068313,0.4234037619923401,0.37344790935088784,0.11409180530644748,0.021884742284418137,0.020843030748230365,0.2796173286998803,0.6173320400842308,0.6453458791837829,0.06068698327210634,0.3067428006461997,0.1191843461888809,0.3351220810896754,0.5321868334335579,0.2925490337360956,0.004902764018049179,0.28033774080622764,0.005094665783719446,0.30335711128828197,0.5035359529439776,0.11945318535709842,0.008051720355116625,0.17417587166224724,0.13141877023167267,0.04326655744000121,0.00014857786234390304,0.24209365732476176,0.020327095773104754,1.1467213895205877e-06,0.04874020389224834,0.026339303718672838,0.4712255904212631,0.3946800914134493,0.16305873102412302,4.0,1.0,10.0,9.0,1.0,11.0,13.0,7.0,1.0,5.0,12.0,2.0,10.0,1.0,3.0,4.0,9.0,9.0,8.0,14.0,9.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0
