Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene28,3.983370590997811e-12,1.0017427427732767e-05,0.00029005939766290495,2.2795687956027093e-10,0.2956417877168837,0.07010797481191156,0.21747178061641015,0.08835995641091769,0.042439877476294414,0.12897481089944993,0.21485453141428895,0.00026852244791393743,0.04852023617160582,0.051859723658093854,0.004095096110414758,0.191168961057992,0.47386229924239853,0.4647508832263977,1.0918885900996112e-08,0.2543598029310353,5.393045050703188e-06,0.008758810871461166,0.16083310879640844,0.007563007340515626,0.00724996973329731,0.19480393449294456,5.612142281173308e-05,0.00019299843013026438,1.3354499430306642e-05,0.13877629015983273,6.046604236928568e-08,0.00043632706544173534,0.0036187439098087026,2.538530294301767e-06,0.38161142078100524,0.14008800023390783,0.29987367546843563,0.17830698561466815,0.140166027130868,0.2300112795330805,0.24977027951127528,0.0006394944847668757,0.06659450327757643,0.06949247956721914,0.022116768280009986,0.3134905447360613,0.4874761068067515,0.4710748537783761,4.6345050727096835e-07,0.2857382855347666,0.00023975465265713418,0.031028127686880243,0.21358793050700922,0.011682770927544397,0.008892288526028245,0.21790870881675276,0.00031832655874374204,0.0025480674635407967,0.000482022129766645,0.2412000085564839,4.0,1.0,4.0,3.0,2.0,4.0,12.0,7.0,3.0,3.0,1.0,1.0,9.0,6.0,9.0,6.0,9.0,10.0,11.0,9.0,9.0,2.0,2.0,3.0,6.0,2.0,4.0,11.0,9.0,5.0
Odorscene1,3.054106500402095e-141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.582404985784377e-301,0.0,0.0,0.0,0.0,1.172435468540237e-213,0.0,0.0,0.0,6.485337781258327e-222,6.590107943e-314,2.0185140877263355e-226,6.232253624286621e-133,0.0,0.0,0.0,0.0,1.3766210163141923e-121,9.16400874571477e-34,5.371516925209416e-94,3.1340150735544106e-146,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,9.999999999e-11,1.0000280303845227e-10,9.999999999e-11,9.999999999e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene2,7.337653911877275e-08,7.680559141991888e-148,0.0,0.0,5.18622197359021e-309,3.909407390637876e-251,1.676382300345941e-147,3.5035160653226984e-188,2.513506508278391e-155,6.73670576819654e-201,0.0,0.0,4.35858615209806e-62,4.0519409421285746e-302,0.0,3.0504429426487767e-129,1.4824301401013292e-37,8.930702034704733e-263,2.987238377099048e-248,0.0,5.762977540311668e-270,0.0,8.259007848718095e-167,4.912955340959439e-108,3.1648651559009894e-52,4.684692727026692e-151,0.0,1.5662382427159765e-233,2.5802847242853867e-244,2.0939161001966597e-218,1.879137028440531e-06,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,2.0000000000658206e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,2.000844705253246e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,2.0000000162498632e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene3,9.681710516225998e-274,5.874565781282221e-53,3.451577353749234e-61,5.3226016997454815e-214,4.285504755409596e-05,2.333994109541976e-125,2.129711388339035e-160,3.388439314910656e-54,2.6630142035863496e-92,1.0612468193150624e-65,6.992195846339832e-259,6.102278998146023e-138,5.448586513360503e-122,3.050550291680164e-52,4.688998958210971e-142,0.0,4.500959721523849e-28,4.274113791216351e-74,9.81931160449049e-72,0.0,1.243803689812331e-42,3.635790875015684e-120,4.5816308184542134e-17,2.730250510792131e-70,1.1230407150634454e-268,4.7473408884920704e-30,1.5587495616303775e-37,1.885498839178567e-275,9.258264008227304e-221,5.712080538219324e-20,2.9999999991e-10,2.9999999992941606e-10,2.9999999991030596e-10,2.9999999991e-10,0.0004480831940481019,2.9999999991e-10,2.9999999991e-10,2.999999999296271e-10,2.9999999991e-10,3.0000000014962136e-10,2.9999999991e-10,2.9999999991e-10,2.9999999991e-10,2.999999999420996e-10,2.9999999991e-10,2.9999999991e-10,3.0009160385037183e-10,2.999999999111231e-10,2.999999999100019e-10,2.9999999991e-10,3.000000106696408e-10,2.9999999991e-10,4.1127396024197853e-10,2.999999999100117e-10,2.9999999991e-10,3.01633626986377e-10,3.000610315215826e-10,2.9999999991e-10,2.9999999991e-10,3.4882167737471835e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene4,7.175046906858907e-90,2.429968358464637e-214,1.550077767869194e-225,4.822308918857257e-102,1.8103547272549952e-28,0.0,2.3878085883773138e-21,2.193326395778834e-77,1.2022218532895419e-293,2.487502173930049e-229,0.0,0.0,5.410316959413656e-249,1.2225484370951132e-131,1.0261878261481668e-154,2.0561003857769444e-49,2.1166e-320,8.596378924669244e-29,8.434473826829494e-122,0.0,1.5644338429832744e-20,1.3887469721582526e-194,1.0250867720359357e-126,9.205053280038832e-29,3.7264212620052977e-69,2.68878113972176e-68,1.7430189082259036e-23,5.867269384219472e-147,9.185758534035072e-21,4.307212408561089e-48,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984000674e-10,4.000557888118775e-10,3.9999999984e-10,4.0384004405341847e-10,3.9999999984951544e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,3.9999999984e-10,4.0000079457094156e-10,3.9999999984e-10,4.000748074274934e-10,3.9999999984e-10,3.9999999984e-10,4.746881970868875e-10,3.9999999984e-10,3.9999999984e-10,4.0057493464857305e-10,3.9999999984000214e-10,3.999999998400025e-10,4.192110709508541e-10,3.9999999984e-10,4.058722048934149e-10,4.000000002062631e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene5,3.2548978014489492e-103,2.855341005637468e-87,1.2269443310019628e-88,7.285936440627684e-86,1.2207923949047853e-159,2.5123176946483557e-73,2.610560570587808e-266,1.0652142962449947e-12,6.959925651430201e-93,0.005274004340877083,4.943801284531257e-136,3.4292629076899814e-21,2.8942674039771203e-147,0.0,4.867418256243576e-295,8.719401269854523e-10,4.719625671465824e-252,4.5352016968926595e-160,5.577239858458224e-115,1.9251678447415943e-175,8.602734789613178e-243,0.0,0.0,1.2278149254841877e-59,1.0511528111677279e-33,0.0,0.0,2.3603550450971906e-223,6.127943936177151e-16,5.319668469641457e-28,4.999999997500028e-10,4.999999997501061e-10,4.999999997508329e-10,4.99999999750314e-10,4.9999999975e-10,4.999999998274127e-10,4.9999999975e-10,4.453081987475178e-09,4.9999999975e-10,0.015252353683493662,4.9999999975e-10,5.044089544242224e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,1.0983891425764676e-07,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,4.999999999031272e-10,5.000086835798003e-10,4.9999999975e-10,4.9999999975e-10,4.9999999975e-10,6.748604891924761e-10,5.00149266313356e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Odorscene6,1.0823814238027066e-07,1.2967992080128516e-47,9.574690034187812e-63,0.0004681248118629473,2.1522580568225114e-54,1.4033301697459052e-74,7.455980882087169e-09,1.621107911235604e-221,2.505674466763472e-90,1.4410638594940653e-15,1.1123551815769417e-72,1.0254206362690924e-53,2.4933820452317517e-272,2.1629196872271864e-41,2.0996965544089453e-190,3.880692445465455e-42,3.3832888378698995e-57,4.435282744651854e-64,0.0,1.3109043218509241e-37,0.0,1.0585487843801513e-231,1.82638743310815e-39,1.6249386360674584e-214,1.0544441780406545e-34,2.876608458687203e-111,3.505460689546192e-25,2.0590592340274344e-19,2.6579555977123847e-45,1.874661191478693e-53,8.087704320146558e-06,7.000027408164608e-10,7.000000012532854e-10,0.0020647690871102025,6.999999995237129e-10,6.999999995375579e-10,3.8159455529400675e-07,6.9999999951e-10,6.9999999951e-10,1.0092688551798987e-09,6.99999999510226e-10,7.000003385877184e-10,6.9999999951e-10,7.000011274191891e-10,6.9999999951e-10,7.000211270731443e-10,6.999999995115369e-10,6.999999995100463e-10,6.9999999951e-10,7.000002064747548e-10,6.9999999951e-10,6.9999999951e-10,7.000295229353191e-10,6.9999999951e-10,7.000013275665563e-10,6.9999999951e-10,7.004866693333987e-10,8.208870804020423e-10,7.000043638019059e-10,6.9999999959402e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene7,1.2387378811554977e-63,1.8616268422263535e-78,4.384623647690952e-87,1.38222009923068e-26,1.7575913679704572e-55,2.003368297340455e-23,4.989878092104664e-41,6.0189501767593346e-34,5.351805241247478e-87,1.2955324085220317e-11,1.7497911674347996e-35,7.586671400284013e-55,4.122315449705051e-97,2.5685120274409184e-112,5.227184259636707e-16,2.9701518179771856e-67,3.25643883139814e-38,1.9561817514183127e-91,6.530557551694034e-181,1.532474105186665e-205,1.6697376339163876e-05,1.9178525203619518e-109,6.642678103208703e-14,1.07833134289861e-60,2.505094376741639e-40,4.45183667908899e-124,1.2267009746380135e-18,1.1578925032886498e-52,1.4615459187811274e-58,9.343885871249434e-35,9.999999990000365e-10,9.999999990066209e-10,9.999999990006697e-10,1.0007848934280757e-09,1.000000005920829e-09,1.001079360585428e-09,1.0000344297991787e-09,1.0001847158534247e-09,9.999999990002876e-10,4.80533868303876e-08,1.0000635530728592e-09,9.99999999033615e-10,9.999999990000001e-10,9.999999990000001e-10,1.309411457517451e-09,9.999999990000359e-10,1.0000001413746828e-09,9.999999990000001e-10,9.999999990000001e-10,9.999999990000001e-10,0.00011571215394055711,9.999999990000001e-10,2.0076339352406242e-09,9.999999991719575e-10,1.0000008948856985e-09,9.999999990000001e-10,1.1431621545246267e-09,9.99999999024866e-10,1.0000000268958492e-09,1.0001181751624486e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene8,1.5590797960055843e-06,1.0642603152092675e-28,8.490462483939558e-18,1.3423118108457632e-17,2.938460430291485e-115,5.940100269389528e-25,3.8023676360690966e-36,2.7153138176453415e-13,3.181647162646348e-72,3.3759943953063745e-05,5.4243711236594364e-133,1.154250459668903e-23,5.384362149387272e-37,2.439691327226391e-25,6.223472850817231e-160,1.170325734474978e-57,5.330682577419752e-54,1.0553603280139152e-32,2.983234288945171e-22,2.002217248348488e-116,4.197730056088034e-08,6.819406310315365e-255,2.4158442121226293e-16,0.0004065366445515885,9.175059976982226e-29,5.718515871192373e-29,1.1355661963508152e-28,4.0025025447778737e-14,4.3032745887137867e-08,2.778148836821338e-54,1.860825522876848e-05,1.5000518875380592e-09,1.7977912257605076e-09,1.540207308443878e-09,1.4999999977499997e-09,1.5004354245746276e-09,1.5000028450226672e-09,2.656223139354006e-09,1.4999999977500009e-09,0.00029856601380918714,1.4999999977499997e-09,1.5020732245173564e-09,1.5000004092195184e-09,1.500359981552078e-09,1.4999999977499997e-09,1.4999999999590787e-09,1.4999999977603156e-09,1.5004431401807838e-09,1.5066704436523778e-09,1.4999999977499997e-09,4.721510462395919e-06,1.4999999977499997e-09,2.1157209176327185e-09,0.0015636686641399035,1.5006103321742253e-09,1.5000390851914843e-09,1.50125605233952e-09,2.812497323124346e-09,2.3231962024907184e-06,1.499999997761917e-09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene9,2.6212185839269683e-12,2.75692173390313e-17,3.849371897931681e-23,1.988635022442228e-35,1.4576238557854806e-26,3.2988212248332424e-162,2.5585123161255327e-45,2.6840749471055975e-21,4.5813090694084524e-86,1.7337559080317713e-27,4.559252301787421e-50,2.488966673529939e-15,7.623564039039932e-22,1.4750806728574977e-53,2.23698325309581e-30,3.6789623379928384e-29,6.8218335594591e-50,1.0863313348943028e-17,4.207652834335139e-21,1.7215077413378692e-31,5.710572616259101e-54,2.334407488582255e-54,7.229384232041945e-12,2.8933936895687393e-86,4.7921735447281645e-23,9.67167858120775e-32,9.313489197249178e-42,2.1112949430566956e-11,1.135891009876326e-106,1.3234828375647298e-13,9.911690179310153e-09,2.311479224610584e-09,2.001601208986954e-09,2.0002501844325792e-09,2.0041383692090073e-09,1.999999996e-09,2.000006520269256e-09,2.0108734968162587e-09,1.999999996e-09,2.000325153176532e-09,1.9999999963248362e-09,2.5698351098546435e-09,2.0226173350083074e-09,2.0000000046548246e-09,2.000021144685848e-09,2.000747807764196e-09,2.0000000012012943e-09,2.047021538245191e-09,2.0571688863984218e-09,2.000793222292745e-09,2.000000015276502e-09,1.999999996032395e-09,7.571467469559024e-09,1.999999996e-09,2.010833579939946e-09,2.000092707914671e-09,2.000000031477563e-09,1.370444388202383e-08,1.999999996e-09,4.308215098627461e-09,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odorscene10,1.722671230329207e-125,8.032342915048945e-42,6.164730607121202e-18,2.9621549458658224e-18,9.605332334610125e-10,1.6635629080168583e-14,2.8712063884830057e-48,1.0524614059047451e-106,0.00036560869816647734,1.9247094311936327e-70,2.9780895349225005e-36,4.113470417079425e-44,7.937380849617702e-62,6.317370744006464e-22,2.5130325244777195e-16,3.378433006272218e-13,3.499455385936347e-49,1.0171265255150127e-05,5.719194008947186e-22,1.4235216457211537e-07,3.3482158421132788e-53,3.9710777474452948e-25,2.5005183886427355e-17,0.00063939689742933,1.8409290424887543e-46,4.057757296066652e-37,2.784636263869424e-16,1.5623902225575336e-32,8.931800396833633e-11,9.712399073722045e-08,2.4999999937500004e-09,2.5000286261799703e-09,2.64955581206596e-09,2.5765472168572747e-09,1.1923306141544113e-07,2.891477075214731e-09,2.5000000104718514e-09,2.4999999937500004e-09,0.0018111829134228599,2.4999999937511303e-09,2.500000784090267e-09,2.500000713683942e-09,2.499999995204254e-09,2.5464860566972293e-09,3.228301466473712e-09,3.821059556456116e-09,2.4999999939466592e-09,8.383209790206172e-05,2.504492265227035e-09,3.270968632570771e-06,2.500000204525624e-09,2.500918443543713e-09,2.5897885034463475e-09,0.002201149081688188,2.5000000382690793e-09,2.500003179095689e-09,2.671130615303308e-09,2.5000232443181754e-09,2.66969478725973e-08,7.358613451969212e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Odorscene11,3.474307735930792e-47,4.72253710636994e-32,1.7195786620880426e-07,7.931217788972549e-15,1.9550954187201433e-36,7.689625243117787e-42,9.777200340510544e-28,0.0002891447600389345,2.1672302703433332e-11,1.2163250940094103e-20,6.415477535910455e-33,1.2811218024621566e-13,1.8273166290075206e-07,9.157864513320916e-46,2.427502807071805e-18,2.666947622882999e-35,1.590696965578653e-18,2.9762624239097743e-25,3.1924047367971195e-30,5.667189472363082e-13,1.847046857949835e-10,0.01994277796493564,1.4862911015086868e-60,2.9502165539281556e-31,3.8904004235505025e-32,1.9648989179009697e-06,2.07445997749393e-14,5.9399062677288784e-21,4.5719148555082375e-15,4.829848158842108e-19,3.000004487020147e-09,3.0001872308845473e-09,6.458035827071699e-06,3.5253941369654294e-09,3.000000528284749e-09,3.000007302418901e-09,3.002652306353268e-09,0.001958992809150147,1.326610021827197e-08,3.035485275781994e-09,3.0007331820352613e-09,3.8792187124278376e-09,9.444662160262895e-06,2.9999999938440693e-09,3.046137842429534e-09,3.0000647319583313e-09,3.0437168772169236e-09,3.000455114512555e-09,3.0017490803428026e-09,8.318170844174914e-09,3.7719659313983106e-08,0.03938670433827493,2.999999991000196e-09,3.0012092503662996e-09,3.000206925355594e-09,5.52123124893933e-05,4.219442240086776e-09,3.0269130990763565e-09,3.4390458172871657e-09,3.0158811749160078e-09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Odorscene12,7.934988031853734e-51,5.990962040226501e-12,2.2833775124993045e-56,5.227587897831311e-10,1.087099573730475e-45,1.4057214957414461e-08,1.1391317743770395e-47,3.937057980456959e-23,1.4664162979500617e-13,2.1022080768925163e-53,1.6111202748339834e-18,1.4622057414747787e-62,5.1286197689807906e-76,8.9359228168876e-14,0.001252075660461375,3.6681518036646685e-29,8.63102135382878e-09,1.2273585181457718e-38,4.552074313929864e-124,1.5088666122167328e-32,8.738638687045887e-28,4.9378509449903094e-05,6.623009431875273e-13,1.9943794514091494e-08,1.5842516138831896e-17,0.2696544755956417,1.9942495534182695e-10,9.118194874509799e-30,0.32587178634168196,8.335324943721551e-20,3.5000009348073745e-09,1.509310610595995e-08,3.4999999877664615e-09,1.2324089084268866e-07,3.500000191996832e-09,1.4524233523063935e-06,3.49999998875313e-09,3.5020797246962654e-09,5.4657689938242695e-09,3.5000000113967476e-09,3.576284392067348e-09,3.4999999877500643e-09,3.499999987764922e-09,5.538651295673785e-09,0.005919251543205966,3.500034154659172e-09,1.802316176748663e-06,3.5000017161282138e-09,3.4999999877500022e-09,3.5006828575927835e-09,3.5003395506384968e-09,0.0002734383172054752,9.448575762523081e-09,7.627677565784041e-07,3.553144215294444e-09,0.3282820159137879,2.0148263693974132e-07,3.500071921931734e-09,0.36537029282956457,3.509854479904378e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Odorscene13,7.271970813502247e-14,0.001028194424922293,3.2878385795330623e-16,0.10047092120296705,0.3387566060171282,2.1151907881468338e-13,5.727186348742854e-05,1.6344944041785945e-12,1.5638002515096239e-06,6.661033194681111e-19,6.707497821405316e-07,2.2968235861049467e-14,4.823296239072182e-05,1.1293118819674779e-08,5.0063302368324344e-12,9.726696631786767e-15,1.3582414176088114e-11,8.074259661157153e-06,1.3413124945848126e-13,5.742978824740991e-12,3.4236467965697714e-09,2.041622959531018e-21,3.0007570882388825e-12,2.573556967434739e-19,3.3294722212913456e-09,9.845188385054706e-14,2.7054032363460205e-10,2.9811023405569106e-10,5.841869406281103e-27,3.6142687232030026e-30,4.518034466210182e-09,0.002924458952595833,4.0641009601587945e-09,0.1357295994227519,0.3640639682504333,4.752541856996917e-09,0.00018599155492042018,4.5381058119935395e-09,1.472672255418183e-05,4.043792265597592e-09,1.3574834929476179e-05,4.259364422140136e-09,0.0005476024847753833,3.695548557267436e-07,1.0423379361211779e-08,4.235706618698937e-09,6.8271357856059175e-09,4.822340438112916e-05,4.067724187570048e-09,4.662758123532101e-09,5.646794069442004e-08,4.00109915688654e-09,5.078979669427187e-09,4.020428071878793e-09,4.843256645555966e-08,5.422192932447388e-09,3.31946352882992e-08,1.3366589037989573e-08,4.000000533379863e-09,4.000002490599802e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Odorscene14,2.001968603364174e-21,9.225622705405398e-15,0.02864669875665832,6.336723691021617e-14,6.799977320687073e-05,1.9664865765031413e-15,0.46559901149783445,2.5046260186211697e-09,0.0002559621893512189,0.008853004986248188,1.4190517397421553e-13,8.712294292662681e-13,1.8393553951840243e-18,3.238728007915238e-08,3.8263142345389495e-13,1.221822169851687e-05,5.98911899864815e-14,1.0967312312601084e-15,7.170486212035001e-16,4.332302750125255e-08,8.583783685911776e-15,1.9863271254390135e-15,6.576031264622751e-17,9.152540416454579e-05,1.4927196541883774e-08,1.0038684587814541e-08,0.0037551555812058964,7.79617352474321e-18,2.6000937144485767e-18,8.675682797056845e-13,4.502395818872564e-09,4.764291086730591e-09,0.04002050756754818,4.975706050596037e-09,0.00018111309838555385,4.5198547410215535e-09,0.47055100226243407,8.1208176531957e-08,0.0007812024415975943,0.015316925587511786,4.615296272991476e-09,4.703338101384251e-09,4.519569396696436e-09,8.871446167184997e-07,5.341517991191633e-09,4.88758626447083e-05,4.677501653994307e-09,4.548580890963397e-09,4.514924620629028e-09,7.704280526154412e-07,4.802086387719031e-09,4.6391285938958635e-09,4.553512533548218e-09,0.00034820570532323025,3.311617265388966e-07,9.81416229482392e-08,0.006490428704529019,4.509039259943269e-09,4.511784147898799e-09,4.834691941480861e-09,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Odorscene15,1.3455187552149705e-08,4.485748659826467e-13,0.015342796491049722,0.0006332431910134247,3.392021310605589e-11,8.975502410410302e-08,1.9053715168945954e-07,0.0965183973637079,2.4712391641962542e-11,1.5137667852583237e-16,7.784505669313218e-11,2.333752576174874e-14,5.330046797581379e-11,1.0985897669095238e-15,1.5086635635335463e-10,1.8070254618447604e-14,3.6315665292277215e-05,1.6161451243813938e-13,1.209769402516279e-10,9.4592016713046e-14,0.000922669897090495,8.192744515661406e-17,1.796547051439735e-15,8.939381616941847e-05,0.00037402151582272485,1.5620062529754136e-13,2.7867486298182726e-18,6.7810602648297865e-09,0.4960889877081666,7.20832458755394e-10,2.134726706899028e-07,5.999241085422399e-09,0.02176293434210912,0.001236467751762588,1.4174407574501326e-08,5.836281892639206e-07,1.0393835133304315e-06,0.13111808006424425,1.3335635679885064e-08,5.0457539182200165e-09,8.401773803752292e-09,5.034467728128878e-09,8.623088957035709e-09,5.115950577183618e-09,1.1604059380368653e-08,5.170053672247368e-09,0.00013657598120791212,5.730841123938714e-09,1.9053571930774603e-08,5.28178818712997e-09,0.002123514020763812,5.021800691214174e-09,5.046238568560007e-09,0.00024114909156557816,0.00077732742581415,5.465445611007279e-09,5.018863384051538e-09,3.0885902021978755e-07,0.49680779169226713,5.3944168159926415e-08,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
Odorscene16,0.10208000716268995,1.3175636391468459e-06,1.5196190021073455e-08,5.461134419227911e-09,0.17073407277946517,0.036568289337706186,2.1746455027123923e-11,5.176074044197138e-22,5.497241997281596e-05,4.2728129716965996e-15,1.2876568900271783e-08,1.0658739245676388e-06,0.00018743307917100488,2.8548539997612133e-06,1.1285435862414953e-11,1.5663632015756776e-05,3.690164455718168e-09,1.6899222769890398e-16,2.2683105127061077e-09,0.00013060191651995907,1.0201455100593267e-10,3.4701838700507694e-11,4.3617708871385233e-10,1.905914687186559e-11,1.1624001857363292e-07,3.023083273370466e-06,6.717189899390174e-14,1.3575275481786244e-14,3.700496630462592e-05,1.2073488271058776e-17,0.13633190284054075,1.233283944115015e-05,2.568401577876249e-07,2.1446844237260646e-07,0.20983538881091643,0.057886883543365984,1.284990343007279e-08,6.00172972648832e-09,0.000226381999060576,6.117196138073849e-09,1.6365736043299107e-07,7.3752782577166015e-06,0.0007128310593808369,1.7445317319528987e-05,7.307991098479165e-09,5.7309808798237575e-05,1.5028807906534809e-07,6.038128139465393e-09,1.448325895468441e-07,0.00029145313646882523,1.2179582792350088e-08,7.64174665469681e-09,3.27132206178673e-08,8.716562425382005e-09,8.340912844711192e-07,1.3924431152447887e-05,6.506169207976238e-09,6.2789194606419394e-09,9.959285584380946e-05,6.015346828689635e-09,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
